SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2033,2033,100+,100,-1,0.008,0.027,0.035
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,0-4,0,5,4423.14,4326.194,8749.334
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,5-9,5,5,4262.085,4171.305,8433.39
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,10-14,10,5,4031.746,3948.15,7979.896
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,15-19,15,5,3579.003,3518.723,7097.726
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,20-24,20,5,3200.451,3182.998,6383.449
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,25-29,25,5,2771.696,2794.033,5565.729
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,30-34,30,5,2354.263,2401.677,4755.94
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,35-39,35,5,1949.897,2010.633,3960.53
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,40-44,40,5,1523.31,1595.862,3119.172
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,45-49,45,5,1097.655,1172.948,2270.603
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,50-54,50,5,766.318,841.88,1608.198
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,55-59,55,5,573.411,653.742,1227.153
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,60-64,60,5,430.161,517.747,947.908
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,65-69,65,5,283.95,372.168,656.118
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,70-74,70,5,159.398,234.06,393.458
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,75-79,75,5,77.407,125.802,203.209
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,80-84,80,5,28.998,51.812,80.81
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,85-89,85,5,6.594,12.75,19.344
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,90-94,90,5,0.908,2.186,3.094
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,95-99,95,5,0.103,0.308,0.411
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2034,2034,100+,100,-1,0.008,0.027,0.035
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,0-4,0,5,4442.787,4345.803,8788.59
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,5-9,5,5,4292.651,4201.503,8494.154
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,10-14,10,5,4092.579,4007.747,8100.326
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,15-19,15,5,3663.359,3597.669,7261.028
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,20-24,20,5,3267.885,3244.413,6512.298
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,25-29,25,5,2843.81,2861.562,5705.372
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,30-34,30,5,2427.888,2474.87,4902.758
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,35-39,35,5,2016.571,2078.161,4094.732
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,40-44,40,5,1600.342,1674.77,3275.112
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,45-49,45,5,1166.966,1246.752,2413.718
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,50-54,50,5,806.39,884.868,1691.258
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,55-59,55,5,594.184,676.48,1270.664
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,60-64,60,5,444.869,533.904,978.773
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,65-69,65,5,299.953,389.954,689.907
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,70-74,70,5,168.161,244.719,412.88
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,75-79,75,5,81.087,131.34,212.427
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,80-84,80,5,30.126,54.153,84.279
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,85-89,85,5,7.391,14.256,21.647
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,90-94,90,5,0.963,2.278,3.241
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,95-99,95,5,0.105,0.31,0.415
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2035,2035,100+,100,-1,0.008,0.027,0.035
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,0-4,0,5,4466.555,4369.391,8835.946
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,5-9,5,5,4320.575,4229.319,8549.894
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,10-14,10,5,4141.984,4056.392,8198.376
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,15-19,15,5,3753.953,3683.639,7437.592
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,20-24,20,5,3330.915,3301.082,6631.997
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,25-29,25,5,2919.915,2932.371,5852.286
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,30-34,30,5,2500.868,2547.27,5048.138
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,35-39,35,5,2080.69,2142.998,4223.688
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,40-44,40,5,1678.091,1754.343,3432.434
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,45-49,45,5,1237.336,1321.476,2558.812
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,50-54,50,5,854.378,936.409,1790.787
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,55-59,55,5,615.815,700.284,1316.099
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,60-64,60,5,459.936,550.544,1010.48
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,65-69,65,5,315.856,407.803,723.659
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,70-74,70,5,178,256.509,434.509
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,75-79,75,5,84.963,137.029,221.992
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,80-84,80,5,31.503,56.554,88.057
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,85-89,85,5,7.963,15.653,23.616
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,90-94,90,5,1.032,2.407,3.439
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,95-99,95,5,0.107,0.312,0.419
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2036,2036,100+,100,-1,0.007,0.027,0.034
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,0-4,0,5,4493.149,4395.677,8888.826
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,5-9,5,5,4342.635,4251.702,8594.337
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,10-14,10,5,4181.661,4095.552,8277.213
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,15-19,15,5,3848.449,3774.31,7622.759
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,20-24,20,5,3391.809,3355.584,6747.393
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,25-29,25,5,2996.532,3003.544,6000.076
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,30-34,30,5,2572.697,2617.459,5190.156
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,35-39,35,5,2151.369,2214.569,4365.938
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,40-44,40,5,1750.128,1828.294,3578.422
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,45-49,45,5,1307.989,1395.999,2703.988
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,50-54,50,5,907.939,993.989,1901.928
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,55-59,55,5,640.789,728.001,1368.79
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,60-64,60,5,475.063,567.345,1042.408
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,65-69,65,5,331.206,425.228,756.434
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,70-74,70,5,188.828,269.35,458.178
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,75-79,75,5,89.191,143.087,232.278
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,80-84,80,5,32.985,59.127,92.112
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,85-89,85,5,8.481,16.915,25.396
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,90-94,90,5,1.12,2.583,3.703
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,95-99,95,5,0.109,0.316,0.425
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2037,2037,100+,100,-1,0.007,0.027,0.034
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,0-4,0,5,4519.64,4421.804,8941.444
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,5-9,5,5,4368.474,4277.796,8646.27
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,10-14,10,5,4214.524,4127.873,8342.397
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,15-19,15,5,3935.054,3858.393,7793.447
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,20-24,20,5,3459.458,3416.505,6875.963
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,25-29,25,5,3072.727,3074.711,6147.438
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,30-34,30,5,2644.415,2686.174,5330.589
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,35-39,35,5,2221.332,2285.772,4507.104
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,40-44,40,5,1819.892,1899.656,3719.548
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,45-49,45,5,1380.691,1472.162,2852.853
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,50-54,50,5,967.415,1058.262,2025.677
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,55-59,55,5,669.359,759.778,1429.137
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,60-64,60,5,490.428,584.551,1074.979
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,65-69,65,5,345.768,441.874,787.642
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,70-74,70,5,200.482,283.125,483.607
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,75-79,75,5,93.84,149.552,243.392
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,80-84,80,5,34.569,61.84,96.409
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,85-89,85,5,8.962,18.067,27.029
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,90-94,90,5,1.237,2.822,4.059
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,95-99,95,5,0.114,0.321,0.435
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2038,2038,100+,100,-1,0.007,0.027,0.034
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,0-4,0,5,4547.514,4449.436,8996.95
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,5-9,5,5,4387.811,4297.378,8685.189
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,10-14,10,5,4246.61,4159.586,8406.196
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,15-19,15,5,4008.98,3930.821,7939.801
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,20-24,20,5,3536.827,3487.672,7024.499
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,25-29,25,5,3147.528,3144.203,6291.731
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,30-34,30,5,2715.441,2753.223,5468.664
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,35-39,35,5,2294.003,2359.431,4653.434
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,40-44,40,5,1884.51,1965.93,3850.44
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,45-49,45,5,1455.303,1549.841,3005.144
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,50-54,50,5,1030.439,1126.866,2157.305
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,55-59,55,5,702.313,796.23,1498.543
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,60-64,60,5,507.012,603.38,1110.392
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,65-69,65,5,358.938,456.995,815.933
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,70-74,70,5,212.822,297.795,510.617
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,75-79,75,5,98.998,156.54,255.538
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,80-84,80,5,36.254,64.69,100.944
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,85-89,85,5,9.406,19.101,28.507
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,90-94,90,5,1.39,3.154,4.544
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,95-99,95,5,0.118,0.327,0.445
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2039,2039,100+,100,-1,0.008,0.027,0.035
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,0-4,0,5,4573.674,4475.378,9049.052
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,5-9,5,5,4407.979,4317.757,8725.736
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,10-14,10,5,4277.361,4190.056,8467.417
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,15-19,15,5,4069.975,3990.725,8060.7
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,20-24,20,5,3621.455,3567.217,7188.672
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,25-29,25,5,3215.406,3206.43,6421.836
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,30-34,30,5,2787.683,2821.344,5609.027
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,35-39,35,5,2367.216,2432.789,4800.005
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,40-44,40,5,1950.244,2033.21,3983.454
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,45-49,45,5,1530.023,1627.551,3157.574
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,50-54,50,5,1096.391,1198.626,2295.017
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,55-59,55,5,739.729,837.554,1577.283
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,60-64,60,5,525.878,624.88,1150.758
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,65-69,65,5,371.551,471.662,843.213
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,70-74,70,5,225.089,312.428,537.517
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,75-79,75,5,104.69,164.068,268.758
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,80-84,80,5,38.097,67.759,105.856
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,85-89,85,5,9.824,20.043,29.867
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,90-94,90,5,1.575,3.554,5.129
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,95-99,95,5,0.125,0.343,0.468
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2040,2040,100+,100,-1,0.008,0.027,0.035
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,0-4,0,5,4597.493,4499.015,9096.508
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,5-9,5,5,4432.154,4342.008,8774.162
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,10-14,10,5,4305.45,4218.121,8523.571
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,15-19,15,5,4119.526,4039.635,8159.161
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,20-24,20,5,3712.081,3653.552,7365.633
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,25-29,25,5,3278.705,3263.707,6542.412
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,30-34,30,5,2863.673,2892.536,5756.209
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,35-39,35,5,2439.677,2505.259,4944.936
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,40-44,40,5,2013.458,2097.82,4111.278
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,45-49,45,5,1605.431,1705.922,3311.353
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,50-54,50,5,1163.371,1271.32,2434.691
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,55-59,55,5,784.446,887.029,1671.475
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,60-64,60,5,545.521,647.404,1192.925
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,65-69,65,5,384.512,486.825,871.337
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,70-74,70,5,237.281,327.143,564.424
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,75-79,75,5,111.06,172.392,283.452
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,80-84,80,5,40.03,70.921,110.951
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,85-89,85,5,10.312,21.021,31.333
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,90-94,90,5,1.698,3.916,5.614
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,95-99,95,5,0.136,0.367,0.503
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2041,2041,100+,100,-1,0.008,0.027,0.035
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,0-4,0,5,4620.077,4521.598,9141.675
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,5-9,5,5,4459.119,4368.939,8828.058
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,10-14,10,5,4327.672,4240.752,8568.424
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,15-19,15,5,4159.349,4079.048,8238.397
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,20-24,20,5,3806.43,3744.42,7550.85
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,25-29,25,5,3339.713,3318.651,6658.364
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,30-34,30,5,2940.022,2963.955,5903.977
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,35-39,35,5,2510.929,2575.48,5086.409
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,40-44,40,5,2082.988,2169.009,4251.997
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,45-49,45,5,1675.329,1778.816,3454.145
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,50-54,50,5,1230.651,1343.862,2574.513
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,55-59,55,5,834.326,942.277,1776.603
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,60-64,60,5,568.171,673.585,1241.756
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,65-69,65,5,397.554,502.161,899.715
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,70-74,70,5,249.072,341.528,590.6
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,75-79,75,5,118.068,181.443,299.511
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,80-84,80,5,42.144,74.284,116.428
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,85-89,85,5,10.838,22.062,32.9
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,90-94,90,5,1.809,4.237,6.046
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,95-99,95,5,0.148,0.396,0.544
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2042,2042,100+,100,-1,0.008,0.027,0.035
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,0-4,0,5,4637.409,4539.272,9176.681
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,5-9,5,5,4485.915,4395.657,8881.572
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,10-14,10,5,4353.64,4267.067,8620.707
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,15-19,15,5,4192.364,4111.614,8303.978
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,20-24,20,5,3892.861,3828.644,7721.505
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,25-29,25,5,3407.293,3379.858,6787.151
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,30-34,30,5,3015.858,3035.272,6051.13
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,35-39,35,5,2582.019,2644.201,5226.22
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,40-44,40,5,2151.816,2239.842,4391.658
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,45-49,45,5,1743.092,1849.232,3592.324
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,50-54,50,5,1299.94,1418.065,2718.005
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,55-59,55,5,889.689,1003.94,1893.629
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,60-64,60,5,594.049,703.574,1297.623
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,65-69,65,5,410.833,517.906,928.739
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,70-74,70,5,260.308,355.347,615.655
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,75-79,75,5,125.616,191.18,316.796
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,80-84,80,5,44.478,77.905,122.383
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,85-89,85,5,11.403,23.174,34.577
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,90-94,90,5,1.918,4.533,6.451
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,95-99,95,5,0.164,0.436,0.6
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2043,2043,100+,100,-1,0.008,0.028,0.036
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,0-4,0,5,4656.362,4558.492,9214.854
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,5-9,5,5,4514.11,4423.863,8937.973
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,10-14,10,5,4373.123,4286.874,8659.997
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,15-19,15,5,4224.604,4143.558,8368.162
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,20-24,20,5,3966.699,3901.24,7867.939
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,25-29,25,5,3484.476,3451.214,6935.69
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,30-34,30,5,3090.302,3104.899,6195.201
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,35-39,35,5,2652.437,2711.267,5363.704
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,40-44,40,5,2223.289,2313.091,4536.38
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,2044,2044,45-49,45,5,1805.967,1914.718,3720.685
